strategy,ticker,fiscal_quarter_end,entry_date_T,exit_date,entry_price,exit_price,size_pct,gross_return_pct,net_return_pct,gross_pnl_usd,net_pnl_usd,cum_growth_factor,running_max,drawdown_pct
6,FANG,2024-09-30,2024-10-21,2024-11-06,182.41,183.62,0.1,0.006633408256126352,0.0036334082561263518,663.3408256126352,363.3408256126352,0.81885429440483,3.8349336481531715,-0.7864749772661193
6,CRGY,2024-09-30,2024-10-21,2024-11-06,12.3,13.36,0.1,0.08617886178861778,0.08317886178861778,8617.886178861778,8317.886178861778,0.8869656625841456,3.8349336481531715,-0.7687142089117263
6,DVN,2024-09-30,2024-10-22,2024-11-07,40.17,38.89,0.1,-0.03186457555389597,-0.03486457555389597,-3186.457555389597,-3486.457555389597,0.8560419812272692,3.8349336481531715,-0.7767778898496661
6,PR,2024-09-30,2024-10-23,2024-11-08,13.85,14.92,0.1,0.07725631768953072,0.07425631768953071,7725.6317689530715,7425.6317689530715,0.9196085065408566,3.8349336481531715,-0.7602022379230154
6,OVV,2024-09-30,2024-10-24,2024-11-09,39.81,42.69,0.1,0.07234363225320259,0.06934363225320259,7234.363225320259,6934.363225320259,0.9833775006353426,3.8349336481531715,-0.743573790094408
6,EOG,2024-09-30,2024-10-24,2024-11-09,124.44,133.10001,0.1,0.06959185149469624,0.06659185149469624,6959.185149469624,6659.185149469624,1.0488624291208768,3.8349336481531715,-0.7264978940050271
6,OXY,2024-09-30,2024-10-29,2024-11-14,50.08,50.67,0.1,0.011781150159744477,0.008781150159744478,1178.1150159744477,878.1150159744477,1.0580726476079017,3.8349336481531715,-0.7240962309432789
6,DVN,2024-12-31,2025-02-04,2025-02-20,33.3128,37.3099,0.1,0.11998691193775353,0.11698691193775353,11998.691193775352,11698.691193775352,1.181853299257353,3.8349336481531715,-0.691819101009346
6,OXY,2024-12-31,2025-02-04,2025-02-20,46.3445,50.7267,0.1,0.09455706718165056,0.09155706718165056,9455.706718165056,9155.706718165056,1.2900603211763138,3.8349336481531715,-0.6636029617363572
6,MTDR,2024-12-31,2025-02-04,2025-02-20,56.2454,54.4242,0.1,-0.032379536815455086,-0.03537953681545509,-3237.9536815455085,-3537.9536815455085,1.2444185845490985,3.8349336481531715,-0.6755045331362158
6,SM,2024-12-31,2025-02-05,2025-02-21,36.1885,32.8421,0.1,-0.09247136521270558,-0.09547136521270556,-9247.136521270557,-9547.136521270557,1.1256122433861333,3.8349336481531715,-0.7064845583630356
6,FANG,2024-12-31,2025-02-10,2025-02-26,156.2629,147.341,0.1,-0.05709544619996169,-0.06009544619996169,-5709.544619996169,-6009.544619996169,1.0579680733717038,3.8349336481531715,-0.7241234997947876
6,CTRA,2024-12-31,2025-02-10,2025-02-26,27.3045,25.77,0.1,-0.056199527550403826,-0.05919952755040383,-5619.952755040383,-5919.952755040383,0.9953368632646881,3.8349336481531715,-0.7404552582691951
6,PR,2024-12-31,2025-02-11,2025-02-27,14.2539,13.3518,0.1,-0.06328794224738486,-0.06628794224738487,-6328.794224738486,-6628.794224738486,0.9293580307559052,3.8349336481531715,-0.7576599451196592
6,OVV,2024-12-31,2025-02-12,2025-02-28,41.2365,41.9508,0.1,0.017322032665235933,0.014322032665235934,1732.2032665235934,1432.2032665235934,0.9426683268300907,3.8349336481531715,-0.7541891429375678
6,CRGY,2024-12-31,2025-02-12,2025-02-28,13.6275,11.877,0.1,-0.12845349477160145,-0.13145349477160145,-12845.349477160145,-13145.349477160145,0.818751280857777,3.8349336481531715,-0.7865018391512272
6,EOG,2024-12-31,2025-02-13,2025-03-01,123.4499,115.336,0.1,-0.06572625818246917,-0.06872625818246918,-6572.625818246917,-6872.625818246917,0.7624815689423181,3.8349336481531715,-0.8011747688752022
6,MTDR,2025-03-31,2025-04-09,2025-04-25,41.1986,39.8124,0.1,-0.033646774404955566,-0.03664677440495557,-3364.6774404955568,-3664.6774404955568,0.7345390788973524,3.8349336481531715,-0.8084610722662459
6,SM,2025-03-31,2025-04-17,2025-05-03,22.2181,20.2597,0.1,-0.0881443507770692,-0.0911443507770692,-8814.43507770692,-9114.43507770692,0.6675899914308668,3.8349336481531715,-0.8259187634830749
6,EOG,2025-03-31,2025-04-17,2025-05-03,106.6974,104.7855,0.1,-0.017918899617047863,-0.020918899617047865,-1791.8899617047862,-2091.8899617047864,0.6536247434147787,3.8349336481531715,-0.829560351394984
6,CRGY,2025-03-31,2025-04-21,2025-05-07,7.7112,7.5589,0.1,-0.019750492789708404,-0.022750492789708407,-1975.0492789708405,-2275.0492789708405,0.6387544584025457,3.8349336481531715,-0.8334379373916528
6,FANG,2025-03-31,2025-04-21,2025-05-07,128.8343,126.1281,0.1,-0.021005275768952905,-0.024005275768952908,-2100.5275768952906,-2400.5275768952906,0.6234209814799444,3.8349336481531715,-0.8374363056372118
6,CTRA,2025-03-31,2025-04-21,2025-05-07,23.9881,21.8514,0.1,-0.08907333219387936,-0.09207333219387936,-8907.333219387936,-9207.333219387936,0.5660205343555071,3.8349336481531715,-0.852404086670941
6,DVN,2025-03-31,2025-04-22,2025-05-08,30.4124,31.1239,0.1,0.023395062540279534,0.02039506254027953,2339.506254027953,2039.5062540279532,0.5775645585527701,3.8349336481531715,-0.8493938587879053
6,OVV,2025-03-31,2025-04-22,2025-05-08,32.6671,34.3695,0.1,0.05211359441150284,0.049113594411502835,5211.359441150284,4911.359441150284,0.6059308300279895,3.8349336481531715,-0.841997049852533
6,OXY,2025-03-31,2025-04-23,2025-05-09,38.9857,41.2663,0.1,0.058498372480165796,0.0554983724801658,5849.83724801658,5549.83724801658,0.639559004930099,3.8349336481531715,-0.8332281432722837
6,PR,2025-03-31,2025-04-23,2025-05-09,11.4263,12.4921,0.1,0.09327603861267438,0.09027603861267439,9327.603861267438,9027.603861267438,0.6972958583542522,3.8349336481531715,-0.8181726406948251
6,MTDR,2025-06-30,2025-07-08,2025-07-24,51.122,49.4619,0.1,-0.03247329916669927,-0.03547329916669927,-3247.329916669927,-3547.329916669927,0.6725604737631514,3.8349336481531715,-0.8246226570081485
6,OVV,2025-06-30,2025-07-10,2025-07-26,40.0946,42.0547,0.1,0.04888688252283343,0.04588688252283343,4888.688252283343,4588.688252283343,0.7034221772122223,3.8349336481531715,-0.8165751374731146
6,SM,2025-06-30,2025-07-17,2025-08-02,25.7105,26.2743,0.1,0.021928783959860778,0.01892878395986078,2192.878395986078,1892.878395986078,0.7167371036372474,3.8349336481531715,-0.8131031278774761
6,CTRA,2025-06-30,2025-07-21,2025-08-06,22.5235,23.655,0.1,0.05023641973938343,0.047236419739383424,5023.641973938343,4723.641973938343,0.7505931983074464,3.8349336481531715,-0.8042747887779187
6,FANG,2025-06-30,2025-07-21,2025-08-06,137.0718,141.5023,0.1,0.03232247624967349,0.02932247624967349,3232.247624967349,2932.247624967349,0.7726024495379831,3.8349336481531715,-0.7985356409203969
6,CRGY,2025-06-30,2025-07-21,2025-08-06,8.1515,8.904,0.1,0.09231429798196644,0.08931429798196645,9231.429798196645,8931.429798196645,0.8416068949376158,3.8349336481531715,-0.7805419931208153
6,DVN,2025-06-30,2025-07-22,2025-08-07,32.2069,31.7946,0.1,-0.012801604625095813,-0.015801604625095812,-1280.1604625095813,-1580.1604625095813,0.828308155534057,3.8349336481531715,-0.7840097817773317
6,OXY,2025-06-30,2025-07-23,2025-08-08,43.7407,43.6226,0.1,-0.002700002514820255,-0.005700002514820255,-270.0002514820255,-570.0002514820255,0.8235867969644668,3.8349336481531715,-0.7852409265643775
6,PR,2025-06-30,2025-07-23,2025-08-08,13.1136,12.8614,0.1,-0.01923194241093218,-0.022231942410932178,-1923.194241093218,-2223.194241093218,0.8052768627239487,3.8349336481531715,-0.7900154379172233
6,EOG,2025-06-30,2025-07-24,2025-08-09,115.9044,113.7528,0.1,-0.01856357480820402,-0.02156357480820402,-1856.357480820402,-2156.357480820402,0.787912214853285,3.8349336481531715,-0.7945434557302633
6,MTDR,2025-09-30,2025-10-07,2025-10-23,43.5167,39.8011,0.1,-0.08538331261331861,-0.08838331261331861,-8538.331261331861,-8838.331261331861,0.7182739232560548,3.8349336481531715,-0.8127023857109076
6,CRGY,2025-09-30,2025-10-20,2025-11-05,7.9147,7.8952,0.1,-0.002463769947060514,-0.005463769947060514,-246.3769947060514,-546.3769947060514,0.7143494397804111,3.8349336481531715,-0.8137257367870164
6,FANG,2025-09-30,2025-10-20,2025-11-05,139.3909,135.5406,0.1,-0.0276223196779702,-0.0306223196779702,-2762.23196779702,-3062.23196779702,0.6924744028736763,3.8349336481531715,-0.8194298868229027
6,CTRA,2025-09-30,2025-10-20,2025-11-05,23.0548,25.3485,0.1,0.09948904349636523,0.09648904349636522,9948.904349636523,9648.904349636523,0.759290595652674,3.8349336481531715,-0.8020068493184144
6,SM,2025-09-30,2025-10-20,2025-11-05,20.8571,17.5117,0.1,-0.16039621999223277,-0.16339621999223278,-16039.621999223278,-16339.621999223278,0.6352253824473763,3.8349336481531715,-0.834358181724138
6,OVV,2025-09-30,2025-10-21,2025-11-06,35.6852,37.0771,0.1,0.03900496564402048,0.036004965644020476,3900.4965644020476,3600.4965644020476,0.6580966505186038,3.8349336481531715,-0.8283942537479024
6,DVN,2025-09-30,2025-10-22,2025-11-07,32.0354,33.3105,0.1,0.03980284310481513,0.03680284310481513,3980.2843104815133,3680.2843104815133,0.6823164782954443,3.8349336481531715,-0.8220786743927018
6,PR,2025-09-30,2025-10-22,2025-11-07,12.2632,13.0088,0.1,0.060799791245352064,0.05779979124535206,6079.979124535206,5779.979124535206,0.7217542283041848,3.8349336481531715,-0.8117948589145036
6,EOG,2025-09-30,2025-10-23,2025-11-08,106.2346,104.7504,0.1,-0.01397096614474005,-0.01697096614474005,-1397.096614474005,-1697.096614474005,0.7095053617308115,3.8349336481531715,-0.8149888819921316
6,OXY,2025-09-30,2025-10-27,2025-11-12,41.8569,41.4908,0.1,-0.008746467129672836,-0.011746467129672837,-874.6467129672836,-1174.6467129672837,0.7011711803209139,3.8349336481531715,-0.8171621090084351
6,DVN,2025-12-31,2026-02-03,2026-02-19,36.4397,36.4397,0.1,0.0,-0.003,0.0,-300.0,0.6990676667799511,3.8349336481531715,-0.8177106226814098
6,OXY,2025-12-31,2026-02-04,2026-02-20,40.9257,40.9257,0.1,0.0,-0.003,0.0,-300.0,0.6969704637796112,3.8349336481531715,-0.8182574908133655
