pad_id,operator_at_permit,operator_normalized,state,county,latitude,longitude,permit_filing_date,spud_filing_date,completion_filing_date,api_number
42003478180000,Diamondback E&P LLC,FANG,TX,Andrews,32.421075,-102.221742,2018-08-08,2018-11-06,2019-01-05,42003478180000
42389373350000,Diamondback E&P LLC,FANG,TX,Reeves,31.60819,-103.669155,2018-08-19,2018-11-17,2019-01-16,42389373350000
42227395150000,Diamondback E&P LLC,FANG,TX,Howard,32.4296,-101.6529,2018-08-08,2018-11-06,2019-01-05,42227395150000
42389373340000,Diamondback E&P LLC,FANG,TX,Reeves,31.60819,-103.669316,2018-08-20,2018-11-18,2019-01-17,42389373340000
42227395140000,Diamondback E&P LLC,FANG,TX,Howard,32.429691,-101.652927,2018-08-08,2018-11-06,2019-01-05,42227395140000
42371398030000,Diamondback E&P LLC,FANG,TX,Pecos,31.017451,-102.852663,2018-08-24,2018-11-22,2019-01-21,42371398030000
42371398040000,Diamondback E&P LLC,FANG,TX,Pecos,31.017506,-102.852158,2018-08-24,2018-11-22,2019-01-21,42371398040000
42371398020000,Diamondback E&P LLC,FANG,TX,Pecos,31.114539,-103.014167,2018-08-10,2018-11-08,2019-01-07,42371398020000
42371398070000,Diamondback E&P LLC,FANG,TX,Pecos,31.114561,-103.014167,2018-08-10,2018-11-08,2019-01-07,42371398070000
42003478140000,Diamondback E&P LLC,FANG,TX,Andrews,32.421465,-102.220023,2018-08-20,2018-11-18,2019-01-17,42003478140000
42003478170000,Diamondback E&P LLC,FANG,TX,Andrews,32.421855,-102.218305,2018-08-20,2018-11-18,2019-01-17,42003478170000
42003478170000,Diamondback E&P LLC,FANG,TX,Andrews,32.421855,-102.218305,2018-08-20,2018-11-18,2019-01-17,42003478170000
42371398100000,Diamondback E&P LLC,FANG,TX,Pecos,31.11301,-103.1699,2018-09-11,2018-12-10,2019-02-08,42371398100000
42371398110000,Diamondback E&P LLC,FANG,TX,Pecos,31.112929,-103.1699,2018-09-11,2018-12-10,2019-02-08,42371398110000
42317414090000,Diamondback E&P LLC,FANG,TX,Martin,32.492398,-102.139674,2018-08-23,2018-11-21,2019-01-20,42317414090000
42371396210000,Diamondback E&P LLC,FANG,TX,Pecos,31.113647,-103.014164,2018-08-31,2018-11-29,2019-01-28,42371396210000
42371398260000,Diamondback E&P LLC,FANG,TX,Pecos,31.001151,-102.829282,2018-09-17,2018-12-16,2019-02-14,42371398260000
42371398270000,Diamondback E&P LLC,FANG,TX,Pecos,31.001152,-102.829377,2018-09-17,2018-12-16,2019-02-14,42371398270000
42371396220000,Diamondback E&P LLC,FANG,TX,Pecos,31.113729,-103.014164,2018-09-01,2018-11-30,2019-01-29,42371396220000
42389377170000,Diamondback E&P LLC,FANG,TX,Reeves,31.348981,-103.215957,2018-09-15,2018-12-14,2019-02-12,42389377170000
42389377180000,Diamondback E&P LLC,FANG,TX,Reeves,31.348965,-103.215862,2018-10-02,2018-12-31,2019-03-01,42389377180000
42317414060000,Diamondback E&P LLC,FANG,TX,Martin,32.492358,-102.139861,2018-09-14,2018-12-13,2019-02-11,42317414060000
42389371260000,Diamondback E&P LLC,FANG,TX,Reeves,31.34789,-103.211766,2018-10-06,2019-01-04,2019-03-05,42389371260000
42389370870000,Diamondback E&P LLC,FANG,TX,Reeves,31.347907,-103.21186,2018-10-06,2019-01-04,2019-03-05,42389370870000
42371397980000,Diamondback E&P LLC,FANG,TX,Pecos,31.085372,-103.039008,2018-09-26,2018-12-25,2019-02-23,42371397980000
42371397970000,Diamondback E&P LLC,FANG,TX,Pecos,31.085372,-103.039103,2018-09-24,2018-12-23,2019-02-21,42371397970000
42227395570000,Diamondback E&P LLC,FANG,TX,Howard,32.3791,-101.674,2018-10-09,2019-01-07,2019-03-08,42227395570000
42317419910000,Diamondback E&P LLC,FANG,TX,Martin,32.319821,-102.044234,2018-10-08,2019-01-06,2019-03-07,42317419910000
42371398410000,Diamondback E&P LLC,FANG,TX,Pecos,31.09262,-102.960416,2018-10-25,2019-01-23,2019-03-24,42371398410000
42371398420000,Diamondback E&P LLC,FANG,TX,Pecos,31.092537,-102.960416,2018-10-24,2019-01-22,2019-03-23,42371398420000
42389377070000,Diamondback E&P LLC,FANG,TX,Reeves,31.34524,-103.189589,2018-10-09,2019-01-07,2019-03-08,42389377070000
42389377120000,Diamondback E&P LLC,FANG,TX,Reeves,31.345259,-103.189681,2018-10-26,2019-01-24,2019-03-25,42389377120000
42475375200000,Diamondback E&P LLC,FANG,TX,Ward,31.410163,-103.220556,2018-10-16,2019-01-14,2019-03-15,42475375200000
42475375210000,Diamondback E&P LLC,FANG,TX,Ward,31.410163,-103.220556,2018-10-16,2019-01-14,2019-03-15,42475375210000
42317414920000,Diamondback E&P LLC,FANG,TX,Martin,32.415074,-102.141555,2018-10-26,2019-01-24,2019-03-25,42317414920000
42317414930000,Diamondback E&P LLC,FANG,TX,Martin,32.414609,-102.143608,2018-10-26,2019-01-24,2019-03-25,42317414930000
42317417180000,Diamondback E&P LLC,FANG,TX,Martin,32.491379,-102.145331,2018-10-21,2019-01-19,2019-03-20,42317417180000
42173378800000,Diamondback E&P LLC,FANG,TX,Glasscock,31.833883,-101.659333,2018-10-28,2019-01-26,2019-03-27,42173378800000
42173378800000,Diamondback E&P LLC,FANG,TX,Glasscock,31.833883,-101.659333,2018-10-28,2019-01-26,2019-03-27,42173378800000
42371396580000,Diamondback E&P LLC,FANG,TX,Pecos,31.076592,-102.924442,2018-10-30,2019-01-28,2019-03-29,42371396580000
42371397110000,Diamondback E&P LLC,FANG,TX,Pecos,31.07651,-102.924443,2018-10-30,2019-01-28,2019-03-29,42371397110000
42317414950000,Diamondback E&P LLC,FANG,TX,Martin,32.414132,-102.145711,2018-11-06,2019-02-04,2019-04-05,42317414950000
42317414960000,Diamondback E&P LLC,FANG,TX,Martin,32.413666,-102.147765,2018-11-06,2019-02-04,2019-04-05,42317414960000
42173378790000,Diamondback E&P LLC,FANG,TX,Glasscock,31.826053,-101.658289,2018-11-14,2019-02-12,2019-04-13,42173378790000
42371398660000,Diamondback E&P LLC,FANG,TX,Pecos,31.074027,-102.927285,2018-11-09,2019-02-07,2019-04-08,42371398660000
42389371990000,Diamondback E&P LLC,FANG,TX,Reeves,31.606973,-103.546563,2018-11-27,2019-02-25,2019-04-26,42389371990000
42371398650000,Diamondback E&P LLC,FANG,TX,Pecos,31.069048,-102.927381,2018-11-09,2019-02-07,2019-04-08,42371398650000
42389372010000,Diamondback E&P LLC,FANG,TX,Reeves,31.606859,-103.546474,2018-11-28,2019-02-26,2019-04-27,42389372010000
42389372000000,Diamondback E&P LLC,FANG,TX,Reeves,31.606745,-103.546384,2018-11-28,2019-02-26,2019-04-27,42389372000000
42317419010000,Diamondback E&P LLC,FANG,TX,Martin,32.393958,-102.016064,2018-11-21,2019-02-19,2019-04-20,42317419010000
42317419000000,Diamondback E&P LLC,FANG,TX,Martin,32.393993,-102.015907,2018-11-21,2019-02-19,2019-04-20,42317419000000
42371399080000,Diamondback E&P LLC,FANG,TX,Pecos,31.119513,-102.967281,2018-11-23,2019-02-21,2019-04-22,42371399080000
42371399090000,Diamondback E&P LLC,FANG,TX,Pecos,31.11943,-102.967281,2018-11-23,2019-02-21,2019-04-22,42371399090000
42173380440000,Diamondback E&P LLC,FANG,TX,Glasscock,31.882651,-101.737501,2018-11-19,2019-02-17,2019-04-18,42173380440000
42173380420000,Diamondback E&P LLC,FANG,TX,Glasscock,31.881519,-101.741172,2018-11-19,2019-02-17,2019-04-18,42173380420000
42173380430000,Diamondback E&P LLC,FANG,TX,Glasscock,31.882011,-101.739125,2018-11-19,2019-02-17,2019-04-18,42173380430000
42317418970000,Diamondback E&P LLC,FANG,TX,Martin,32.3954,-102.009592,2018-11-30,2019-02-28,2019-04-29,42317418970000
42317418990000,Diamondback E&P LLC,FANG,TX,Martin,32.395382,-102.00967,2018-11-30,2019-02-28,2019-04-29,42317418990000
42329416040000,Diamondback E&P LLC,FANG,TX,Midland,32.024106,-102.138117,2018-11-24,2019-02-22,2019-04-23,42329416040000
42329416060000,Diamondback E&P LLC,FANG,TX,Midland,32.023625,-102.140169,2018-11-25,2019-02-23,2019-04-24,42329416060000
42371399200000,Diamondback E&P LLC,FANG,TX,Pecos,31.07154,-102.99414,2018-12-20,2019-03-20,2019-05-19,42371399200000
42371399250000,Diamondback E&P LLC,FANG,TX,Pecos,31.071457,-102.994142,2018-12-20,2019-03-20,2019-05-19,42371399250000
42389380770000,Diamondback E&P LLC,FANG,TX,Reeves,31.163532,-103.220394,2018-12-21,2019-03-21,2019-05-20,42389380770000
42389380780000,Diamondback E&P LLC,FANG,TX,Reeves,31.163532,-103.220491,2018-12-21,2019-03-21,2019-05-20,42389380780000
42317418940000,Diamondback E&P LLC,FANG,TX,Martin,32.394785,-102.01235,2018-12-08,2019-03-08,2019-05-07,42317418940000
42317418950000,Diamondback E&P LLC,FANG,TX,Martin,32.394751,-102.012507,2018-12-08,2019-03-08,2019-05-07,42317418950000
42371398370000,Diamondback E&P LLC,FANG,TX,Pecos,31.121607,-103.083903,2018-12-01,2019-03-01,2019-04-30,42371398370000
42003478150000,Diamondback E&P LLC,FANG,TX,Andrews,32.42166,-102.219164,2018-12-15,2019-03-15,2019-05-14,42003478150000
42329427760000,Diamondback E&P LLC,FANG,TX,Midland,31.993122,-102.204872,2018-12-15,2019-03-15,2019-05-14,42329427760000
42329427770000,Diamondback E&P LLC,FANG,TX,Midland,31.993646,-102.202813,2018-12-15,2019-03-15,2019-05-14,42329427770000
42329419790000,Diamondback E&P LLC,FANG,TX,Midland,31.956378,-102.209965,2018-12-19,2019-03-19,2019-05-18,42329419790000
42329419930000,Diamondback E&P LLC,FANG,TX,Midland,31.956337,-102.21005,2018-12-19,2019-03-19,2019-05-18,42329419930000
42371399680000,Diamondback E&P LLC,FANG,TX,Pecos,31.1593,-103.1915,2018-12-23,2019-03-23,2019-05-22,42371399680000
42371399690000,Diamondback E&P LLC,FANG,TX,Pecos,31.1594,-103.192,2018-12-24,2019-03-24,2019-05-23,42371399690000
42317418930000,Diamondback E&P LLC,FANG,TX,Martin,32.395347,-102.009828,2018-12-17,2019-03-17,2019-05-16,42317418930000
42317418980000,Diamondback E&P LLC,FANG,TX,Martin,32.395364,-102.009749,2018-12-17,2019-03-17,2019-05-16,42317418980000
42317418960000,Diamondback E&P LLC,FANG,TX,Martin,32.394769,-102.012429,2018-12-24,2019-03-24,2019-05-23,42317418960000
42317418920000,Diamondback E&P LLC,FANG,TX,Martin,32.394733,-102.012585,2018-12-24,2019-03-24,2019-05-23,42317418920000
42329427730000,Diamondback E&P LLC,FANG,TX,Midland,31.993378,-102.20393,2018-12-26,2019-03-26,2019-05-25,42329427730000
42329427740000,Diamondback E&P LLC,FANG,TX,Midland,31.99312,-102.204872,2018-12-26,2019-03-26,2019-05-25,42329427740000
42329427750000,Diamondback E&P LLC,FANG,TX,Midland,31.9936,-102.202999,2018-12-26,2019-03-26,2019-05-25,42329427750000
42329419950000,Diamondback E&P LLC,FANG,TX,Midland,31.925883,-102.200744,2019-01-02,2019-04-02,2019-06-01,42329419950000
42371399860000,Diamondback E&P LLC,FANG,TX,Pecos,31.078071,-103.116535,2019-01-14,2019-04-14,2019-06-13,42371399860000
42371399870000,Diamondback E&P LLC,FANG,TX,Pecos,31.077988,-103.116535,2019-01-14,2019-04-14,2019-06-13,42371399870000
42317419020000,Diamondback E&P LLC,FANG,TX,Martin,32.473915,-101.723383,2019-01-08,2019-04-08,2019-06-07,42317419020000
42329429470000,Diamondback E&P LLC,FANG,TX,Midland,31.993164,-102.20483,2019-01-16,2019-04-16,2019-06-15,42329429470000
42317419030000,Diamondback E&P LLC,FANG,TX,Martin,32.447864,-101.714463,2019-01-08,2019-04-08,2019-06-07,42317419030000
42389380500000,Diamondback E&P LLC,FANG,TX,Reeves,31.6066,-103.667,2019-01-05,2019-04-05,2019-06-04,42389380500000
42389380570000,Diamondback E&P LLC,FANG,TX,Reeves,31.6066,-103.6671,2019-01-05,2019-04-05,2019-06-04,42389380570000
42329429090000,Diamondback E&P LLC,FANG,TX,Midland,31.891875,-102.216289,2019-01-11,2019-04-11,2019-06-10,42329429090000
42371398940000,Diamondback E&P LLC,FANG,TX,Pecos,31.112019,-103.107827,2019-01-04,2019-04-04,2019-06-03,42371398940000
42371398950000,Diamondback E&P LLC,FANG,TX,Pecos,31.119369,-103.107827,2019-01-04,2019-04-04,2019-06-03,42371398950000
42371398960000,Diamondback E&P LLC,FANG,TX,Pecos,31.111854,-103.107827,2019-01-04,2019-04-04,2019-06-03,42371398960000
42329429100000,Diamondback E&P LLC,FANG,TX,Midland,31.892803,-102.212414,2019-01-12,2019-04-12,2019-06-11,42329429100000
42329429480000,Diamondback E&P LLC,FANG,TX,Midland,31.993575,-102.202979,2019-01-16,2019-04-16,2019-06-15,42329429480000
42329429490000,Diamondback E&P LLC,FANG,TX,Midland,31.994031,-102.201085,2019-01-16,2019-04-16,2019-06-15,42329429490000
42371398930000,Diamondback E&P LLC,FANG,TX,Pecos,31.112883,-103.109744,2019-01-18,2019-04-18,2019-06-17,42371398930000
42371398920000,Diamondback E&P LLC,FANG,TX,Pecos,31.112965,-103.109745,2019-01-18,2019-04-18,2019-06-17,42371398920000
42389375500000,Diamondback E&P LLC,FANG,TX,Reeves,31.57893,-103.634275,2019-01-18,2019-04-18,2019-06-17,42389375500000
42389379850000,Diamondback E&P LLC,FANG,TX,Reeves,31.578517,-103.631578,2019-01-18,2019-04-18,2019-06-17,42389379850000
42317419040000,Diamondback E&P LLC,FANG,TX,Martin,32.474359,-101.721409,2019-01-23,2019-04-23,2019-06-22,42317419040000
42317419050000,Diamondback E&P LLC,FANG,TX,Martin,32.47438,-101.721315,2019-01-23,2019-04-23,2019-06-22,42317419050000
42173380910000,Diamondback E&P LLC,FANG,TX,Glasscock,31.82551,-101.597205,2019-02-02,2019-05-03,2019-07-02,42173380910000
42371400100000,Diamondback E&P LLC,FANG,TX,Pecos,30.967,-102.8016,2019-01-23,2019-04-23,2019-06-22,42371400100000
42371400110000,Diamondback E&P LLC,FANG,TX,Pecos,30.9671,-102.8017,2019-01-23,2019-04-23,2019-06-22,42371400110000
42003479550000,Diamondback E&P LLC,FANG,TX,Andrews,32.445566,-102.212148,2019-01-31,2019-05-01,2019-06-30,42003479550000
42003479560000,Diamondback E&P LLC,FANG,TX,Andrews,32.445094,-102.214214,2019-01-31,2019-05-01,2019-06-30,42003479560000
42389371280000,Diamondback E&P LLC,FANG,TX,Reeves,31.637491,-103.714319,2019-02-13,2019-05-14,2019-07-13,42389371280000
42173380940000,Diamondback E&P LLC,FANG,TX,Glasscock,31.827239,-101.588754,2019-02-02,2019-05-03,2019-07-02,42173380940000
42173379750000,Diamondback E&P LLC,FANG,TX,Glasscock,31.729066,-101.550264,2019-02-07,2019-05-08,2019-07-07,42173379750000
42371400100000,Diamondback E&P LLC,FANG,TX,Pecos,30.966971,-102.801658,2019-02-24,2019-05-25,2019-07-24,42371400100000
42389380720000,Diamondback E&P LLC,FANG,TX,Reeves,31.576814,-103.567984,2019-02-12,2019-05-13,2019-07-12,42389380720000
42389380710000,Diamondback E&P LLC,FANG,TX,Reeves,31.576814,-103.567887,2019-02-26,2019-05-27,2019-07-26,42389380710000
42173380860000,Diamondback E&P LLC,FANG,TX,Glasscock,31.883939,-101.731053,2019-02-10,2019-05-11,2019-07-10,42173380860000
42173381040000,Diamondback E&P LLC,FANG,TX,Glasscock,31.88458,-101.72943,2019-02-10,2019-05-11,2019-07-10,42173381040000
42173381070000,Diamondback E&P LLC,FANG,TX,Glasscock,31.88917,-101.727362,2019-02-10,2019-05-11,2019-07-10,42173381070000
42173379930000,Diamondback E&P LLC,FANG,TX,Glasscock,31.705926,-101.40138,2019-02-22,2019-05-23,2019-07-22,42173379930000
42173379840000,Diamondback E&P LLC,FANG,TX,Glasscock,31.729963,-101.546402,2019-02-22,2019-05-23,2019-07-22,42173379840000
42173379840000,Diamondback E&P LLC,FANG,TX,Glasscock,31.729963,-101.546402,2019-02-22,2019-05-23,2019-07-22,42173379840000
42389375550000,Diamondback E&P LLC,FANG,TX,Reeves,31.5483,-103.6551,2019-03-01,2019-05-30,2019-07-29,42389375550000
42389379940000,Diamondback E&P LLC,FANG,TX,Reeves,31.329454,-103.220383,2019-03-05,2019-06-03,2019-08-02,42389379940000
42389379950000,Diamondback E&P LLC,FANG,TX,Reeves,31.329437,-103.220288,2019-03-05,2019-06-03,2019-08-02,42389379950000
42173379860000,Diamondback E&P LLC,FANG,TX,Glasscock,31.73,-101.546402,2019-02-22,2019-05-23,2019-07-22,42173379860000
42371398880000,Diamondback E&P LLC,FANG,TX,Pecos,31.128532,-103.041546,2019-02-21,2019-05-22,2019-07-21,42371398880000
42371398890000,Diamondback E&P LLC,FANG,TX,Pecos,31.129266,-103.039683,2019-02-22,2019-05-23,2019-07-22,42371398890000
42003479950000,Diamondback E&P LLC,FANG,TX,Andrews,32.494394,-102.227486,2019-02-16,2019-05-17,2019-07-16,42003479950000
42003479930000,Diamondback E&P LLC,FANG,TX,Andrews,32.493886,-102.229722,2019-02-16,2019-05-17,2019-07-16,42003479930000
42003479960000,Diamondback E&P LLC,FANG,TX,Andrews,32.4953,-102.223525,2019-02-16,2019-05-17,2019-07-16,42003479960000
42389375780000,Diamondback E&P LLC,FANG,TX,Reeves,31.54838,-103.655177,2019-03-14,2019-06-12,2019-08-11,42389375780000
42389371230000,Diamondback E&P LLC,FANG,TX,Reeves,31.637709,-103.724538,2019-03-03,2019-06-01,2019-07-31,42389371230000
42173380220000,Diamondback E&P LLC,FANG,TX,Glasscock,31.705736,-101.399487,2019-03-08,2019-06-06,2019-08-05,42173380220000
42227400640000,Diamondback E&P LLC,FANG,TX,Howard,32.476626,-101.678905,2019-03-05,2019-06-03,2019-08-02,42227400640000
42227400670000,Diamondback E&P LLC,FANG,TX,Howard,32.4766,-101.6789,2019-03-05,2019-06-03,2019-08-02,42227400670000
42389375700000,Diamondback E&P LLC,FANG,TX,Reeves,31.548377,-103.65781,2019-03-21,2019-06-19,2019-08-18,42389375700000
42227399710000,Diamondback E&P LLC,FANG,TX,Howard,32.402266,-101.646044,2019-03-09,2019-06-07,2019-08-06,42227399710000
42135436830000,Diamondback E&P LLC,FANG,TX,Ector,31.678317,-102.47786,2019-03-20,2019-06-18,2019-08-17,42135436830000
42173379890000,Diamondback E&P LLC,FANG,TX,Glasscock,31.708018,-101.388131,2019-03-21,2019-06-19,2019-08-18,42173379890000
42371399060000,Diamondback E&P LLC,FANG,TX,Pecos,31.072327,-102.923371,2019-03-09,2019-06-07,2019-08-06,42371399060000
42371399050000,Diamondback E&P LLC,FANG,TX,Pecos,31.072408,-102.923354,2019-03-09,2019-06-07,2019-08-06,42371399050000
42227400650000,Diamondback E&P LLC,FANG,TX,Howard,32.477246,-101.676147,2019-03-23,2019-06-21,2019-08-20,42227400650000
42227400680000,Diamondback E&P LLC,FANG,TX,Howard,32.477222,-101.676133,2019-03-23,2019-06-21,2019-08-20,42227400680000
42227399720000,Diamondback E&P LLC,FANG,TX,Howard,32.402244,-101.646137,2019-03-25,2019-06-23,2019-08-22,42227399720000
42227399730000,Diamondback E&P LLC,FANG,TX,Howard,32.402108,-101.645822,2019-03-25,2019-06-23,2019-08-22,42227399730000
42317423240000,Diamondback E&P LLC,FANG,TX,Martin,32.128328,-102.182786,2019-03-29,2019-06-27,2019-08-26,42317423240000
42173379880000,Diamondback E&P LLC,FANG,TX,Glasscock,31.707374,-101.391337,2019-04-03,2019-07-02,2019-08-31,42173379880000
42317423250000,Diamondback E&P LLC,FANG,TX,Martin,32.128249,-102.182761,2019-03-29,2019-06-27,2019-08-26,42317423250000
42389378480000,Diamondback E&P LLC,FANG,TX,Reeves,31.354538,-103.222315,2019-03-24,2019-06-22,2019-08-21,42389378480000
42389378490000,Diamondback E&P LLC,FANG,TX,Reeves,31.354555,-103.222407,2019-03-24,2019-06-22,2019-08-21,42389378490000
42371398590000,Diamondback E&P LLC,FANG,TX,Pecos,31.08931,-102.959746,2019-03-27,2019-06-25,2019-08-24,42371398590000
42371398600000,Diamondback E&P LLC,FANG,TX,Pecos,31.089227,-102.959746,2019-03-27,2019-06-25,2019-08-24,42371398600000
42371399240000,Diamondback E&P LLC,FANG,TX,Pecos,31.1053,-103.01415,2019-03-24,2019-06-22,2019-08-21,42371399240000
42371399220000,Diamondback E&P LLC,FANG,TX,Pecos,31.1052,-103.01415,2019-03-24,2019-06-22,2019-08-21,42371399220000
42317423350000,Diamondback E&P LLC,FANG,TX,Martin,32.313916,-102.057931,2019-04-15,2019-07-14,2019-09-12,42317423350000
42389380020000,Diamondback E&P LLC,FANG,TX,Reeves,31.346785,-103.209982,2019-04-02,2019-07-01,2019-08-30,42389380020000
42389380290000,Diamondback E&P LLC,FANG,TX,Reeves,31.346765,-103.209889,2019-04-03,2019-07-02,2019-08-31,42389380290000
42227397730000,Diamondback E&P LLC,FANG,TX,Howard,32.400632,-101.646131,2019-04-12,2019-07-11,2019-09-09,42227397730000
42227400660000,Diamondback E&P LLC,FANG,TX,Howard,32.4758,-101.6812,2019-04-12,2019-07-11,2019-09-09,42227400660000
42227400630000,Diamondback E&P LLC,FANG,TX,Howard,32.475869,-101.681238,2019-04-12,2019-07-11,2019-09-09,42227400630000
42317412180000,Diamondback E&P LLC,FANG,TX,Martin,32.088667,-102.152225,2019-04-14,2019-07-13,2019-09-11,42317412180000
42317412190000,Diamondback E&P LLC,FANG,TX,Martin,32.088186,-102.154281,2019-04-14,2019-07-13,2019-09-11,42317412190000
42371399960000,Diamondback E&P LLC,FANG,TX,Pecos,31.116304,-102.967657,2019-05-03,2019-08-01,2019-09-30,42371399960000
42371399970000,Diamondback E&P LLC,FANG,TX,Pecos,31.116221,-102.967657,2019-05-03,2019-08-01,2019-09-30,42371399970000
42329422490000,Diamondback E&P LLC,FANG,TX,Midland,32.000271,-102.161998,2019-05-03,2019-08-01,2019-09-30,42329422490000
42317412160000,Diamondback E&P LLC,FANG,TX,Martin,32.089628,-102.148117,2019-04-29,2019-07-28,2019-09-26,42317412160000
42227402400000,Diamondback E&P LLC,FANG,TX,Howard,32.400584,-101.64607,2019-04-25,2019-07-24,2019-09-22,42227402400000
42227399100000,Diamondback E&P LLC,FANG,TX,Howard,32.471648,-101.667813,2019-05-02,2019-07-31,2019-09-29,42227399100000
42227399130000,Diamondback E&P LLC,FANG,TX,Howard,32.4716,-101.6678,2019-05-02,2019-07-31,2019-09-29,42227399130000
42227401590000,Diamondback E&P LLC,FANG,TX,Howard,32.400597,-101.646006,2019-04-25,2019-07-24,2019-09-22,42227401590000
42317412170000,Diamondback E&P LLC,FANG,TX,Martin,32.089147,-102.150172,2019-04-29,2019-07-28,2019-09-26,42317412170000
42389381310000,Diamondback E&P LLC,FANG,TX,Reeves,31.36149,-103.308479,2019-04-22,2019-07-21,2019-09-19,42389381310000
42389381320000,Diamondback E&P LLC,FANG,TX,Reeves,31.361474,-103.308479,2019-04-22,2019-07-21,2019-09-19,42389381320000
42329422470000,Diamondback E&P LLC,FANG,TX,Midland,32.000689,-102.160243,2019-04-25,2019-07-24,2019-09-22,42329422470000
42329422480000,Diamondback E&P LLC,FANG,TX,Midland,32.000271,-102.161998,2019-04-26,2019-07-25,2019-09-23,42329422480000
42329422500000,Diamondback E&P LLC,FANG,TX,Midland,31.99992,-102.163457,2019-04-26,2019-07-25,2019-09-23,42329422500000
42371400130000,Diamondback E&P LLC,FANG,TX,Pecos,31.0241,-102.8554,2019-05-04,2019-08-02,2019-10-01,42371400130000
42371400220000,Diamondback E&P LLC,FANG,TX,Pecos,31.0242,-102.8554,2019-05-17,2019-08-15,2019-10-14,42371400220000
42371400630000,Diamondback E&P LLC,FANG,TX,Pecos,31.095608,-103.033115,2019-04-23,2019-07-22,2019-09-20,42371400630000
42371400640000,Diamondback E&P LLC,FANG,TX,Pecos,31.095525,-103.033115,2019-04-23,2019-07-22,2019-09-20,42371400640000
42329410070000,Diamondback E&P LLC,FANG,TX,Midland,31.984714,-102.208438,2019-05-15,2019-08-13,2019-10-12,42329410070000
42329410080000,Diamondback E&P LLC,FANG,TX,Midland,31.984939,-102.206447,2019-05-15,2019-08-13,2019-10-12,42329410080000
42329410090000,Diamondback E&P LLC,FANG,TX,Midland,31.985412,-102.20545,2019-05-15,2019-08-13,2019-10-12,42329410090000
42371401090000,Diamondback E&P LLC,FANG,TX,Pecos,30.992652,-102.829406,2019-05-15,2019-08-13,2019-10-12,42371401090000
42329420330000,Diamondback E&P LLC,FANG,TX,Midland,31.957154,-102.197833,2019-05-17,2019-08-15,2019-10-14,42329420330000
42329420340000,Diamondback E&P LLC,FANG,TX,Midland,31.9576,-102.2035,2019-05-17,2019-08-15,2019-10-14,42329420340000
42317417110000,Diamondback E&P LLC,FANG,TX,Martin,32.39602,-102.007028,2019-05-18,2019-08-16,2019-10-15,42317417110000
42329427690000,Diamondback E&P LLC,FANG,TX,Midland,31.972103,-102.157287,2019-05-16,2019-08-14,2019-10-13,42329427690000
42329427700000,Diamondback E&P LLC,FANG,TX,Midland,31.97208,-102.15738,2019-05-16,2019-08-14,2019-10-13,42329427700000
42329427710000,Diamondback E&P LLC,FANG,TX,Midland,31.97206,-102.157473,2019-05-16,2019-08-14,2019-10-13,42329427710000
42371400490000,Diamondback E&P LLC,FANG,TX,Pecos,31.156836,-103.172381,2019-05-07,2019-08-05,2019-10-04,42371400490000
42329416650000,Diamondback E&P LLC,FANG,TX,Midland,32.000271,-102.161998,2019-05-17,2019-08-15,2019-10-14,42329416650000
42371400500000,Diamondback E&P LLC,FANG,TX,Pecos,31.156836,-103.172286,2019-05-07,2019-08-05,2019-10-04,42371400500000
42371400030000,Diamondback E&P LLC,FANG,TX,Pecos,31.099,-102.9604,2019-06-07,2019-09-05,2019-11-04,42371400030000
42371400040000,Diamondback E&P LLC,FANG,TX,Pecos,31.0991,-102.9604,2019-06-07,2019-09-05,2019-11-04,42371400040000
42371400430000,Diamondback E&P LLC,FANG,TX,Pecos,31.116662,-103.084106,2019-05-24,2019-08-22,2019-10-21,42371400430000
42371400420000,Diamondback E&P LLC,FANG,TX,Pecos,31.116745,-103.084106,2019-05-24,2019-08-22,2019-10-21,42371400420000
42173381530000,Diamondback E&P LLC,FANG,TX,Glasscock,31.831838,-101.666991,2019-06-03,2019-09-01,2019-10-31,42173381530000
42173381540000,Diamondback E&P LLC,FANG,TX,Glasscock,31.832128,-101.665735,2019-06-03,2019-09-01,2019-10-31,42173381540000
42389385260000,Diamondback E&P LLC,FANG,TX,Reeves,31.163617,-103.22933,2019-06-03,2019-09-01,2019-10-31,42389385260000
42389385270000,Diamondback E&P LLC,FANG,TX,Reeves,31.163616,-103.229522,2019-06-03,2019-09-01,2019-10-31,42389385270000
42317420950000,Diamondback E&P LLC,FANG,TX,Martin,32.463762,-102.138931,2019-06-03,2019-09-01,2019-10-31,42317420950000
42227401770000,Diamondback E&P LLC,FANG,TX,Howard,32.444635,-101.685278,2019-06-04,2019-09-02,2019-11-01,42227401770000
42317420930000,Diamondback E&P LLC,FANG,TX,Martin,32.463762,-102.139244,2019-06-03,2019-09-01,2019-10-31,42317420930000
42317420940000,Diamondback E&P LLC,FANG,TX,Martin,32.4637,-102.1389,2019-06-03,2019-09-01,2019-10-31,42317420940000
42389381730000,Diamondback E&P LLC,FANG,TX,Reeves,31.636422,-103.655688,2019-06-05,2019-09-03,2019-11-02,42389381730000
42389381720000,Diamondback E&P LLC,FANG,TX,Reeves,31.636382,-103.658284,2019-06-05,2019-09-03,2019-11-02,42389381720000
